id,text,lat,lon,sector
8712,New Street,55.9451,-3.0599,Outside Edinburgh
8715,Leith Walk,55.9671,-3.1748,Leith
8717,Infirmary Street,55.9482,-3.1853,Old Town
8718,Blair Street,55.9492,-3.1876,Old Town
8719,Niddry Street,55.9495,-3.1868,Old Town
8721,Blacket Place,55.9361,-3.1743,South Central
8722,Lauder Road,55.9346,-3.1867,South Central
8725,Forres Street,55.9538,-3.2078,New Town
8726,Market Street,55.9508,-3.1915,New Town
8729,Hunter Square,55.9497,-3.1876,Old Town
8732,Drummond Street,55.9478,-3.1841,Old Town
8733,West Richmond Street,55.9457,-3.1831,South Central
8734,Maitland Street,55.9437,-3.0704,Outside Edinburgh
8737,Dick Place,55.9338,-3.1863,South Central
8740,Hill Place,55.9463,-3.1842,South Central
8742,London Road,55.956,-3.1595,Craigentinny/Duddingston
8749,Leith Street,55.9548,-3.1871,New Town
8750,Buccleuch Street,55.9425,-3.1843,South Central
8752,Royal Terrace,55.9569,-3.1783,Outside Edinburgh
8755,Pilrig Street,55.9657,-3.1805,Leith
8759,Clerk Street,55.9423,-3.1823,South Central
8761,Elder Street,55.9555,-3.1904,New Town
8764,Potterrow,55.9458,-3.1871,South Central
8766,St Margaret's Loch,55.9517029,-3.1626167,Craigentinny/Duddingston
8769,Mayfield,55.87465,-3.0376966,Outside Edinburgh
8770,Minto Street,55.9343,-3.1747,South Central
8775,Thistle Street,55.9543,-3.1977,New Town
8784,Bonnington,55.9713728,-3.1839339,Leith
8793,Scotland Street,55.9599,-3.1951,Inverleith
8795,South Gray's Close,55.9495,-3.1849,Old Town
8797,Bonnington Road,55.9707,-3.1799,Leith
8798,Barony Street,55.958,-3.1911,Outside Edinburgh
8799,Leith Street,55.954378,-3.186847,New Town
8802,Industrial School,55.960643,-3.179991,Leith
8814,Buccleuch Street,55.892696,-3.0718,Outside Edinburgh
8821,East Calder,55.8947272,-3.4630602,Outside Edinburgh
8822,Bathgate,55.907517,-3.644212,Outside Edinburgh
8830,Minto Street,55.9365,-3.177,South Central
8847,Commercial Inn,55.851787,-3.569731,Outside Edinburgh
8851,Great King Street,55.9578,-3.1996,New Town
8852,Drummond Place,55.958565,-3.195176,New Town
8906,University of Edinburgh,55.94757,-3.181851,South Central
8920,Graham Street,55.9725,-3.1864,Leith
8921,Keir Street,55.9454,-3.1975,Outside Edinburgh
8959,North Queensferry,56.0100806,-3.3942239,Outside Edinburgh
8960,South Queensferry,55.9898274,-3.3972947,Almond
8962,Cramond Brig,55.9652866,-3.3173288,Almond
8963,Nether Bow Port,55.950621,-3.184278,Old Town
8980,Cant's Close,55.950066,-3.186715,Old Town
9236,Prestonfield House,55.937303,-3.158726,South Central
9285,The Shandon,55.9333493,-3.2349297,South West
9360,Harelaw,55.979342,-2.881245,Outside Edinburgh
9466,The Grove,55.9408,-3.0396,Outside Edinburgh
9505,Candlemaker Row,55.9474,-3.1922,Old Town
9513,Waterloo Place,55.9539,-3.1858,Outside Edinburgh
9525,Frederick Street,55.9515,-3.1995,New Town
9528,Home Farm,55.981179,-3.330502,Almond
9531,The Den,56.029338,-2.687215,Outside Edinburgh
9532,The White House,55.932772,-3.200256,South Central
9535,Leith Walk,55.9601,-3.1822,Leith
9836,Stenton,55.961825,-2.601426,Outside Edinburgh
9847,Muirhouse,55.9667115,-3.2528178,Almond
9957,The Murrays,55.886178,-2.946247,Outside Edinburgh
9959,Gayfield Square,55.9592164,-3.1859645,Outside Edinburgh
10128,St Leonard's Hill,55.9438,-3.1787,South Central
10432,House of Dean,55.952941,-3.223478,Western Edinburgh
10461,Craig's Close,55.949945,-3.189914,Old Town
10563,Old Manse,55.825312,-3.009432,Outside Edinburgh
10643,Lugton,55.897625,-3.077469,Outside Edinburgh
10645,Loanhead,55.8792324,-3.1477199,Outside Edinburgh
10646,Roslin,55.854994,-3.168479,Outside Edinburgh
10663,St Germains,55.957575,-2.918854,Outside Edinburgh
10722,Traprain,55.973297,-2.654608,Outside Edinburgh
10724,Blackhall,55.9575056,-3.2573799,Inverleith
10886,Whitelaw,55.944881,-2.698078,Outside Edinburgh
10912,Bridge-End,55.81875,-3.702395,Outside Edinburgh
11175,Niddry,55.9313817,-3.1221785,Portobello/Craigmillar
11228,Saughton,55.9297516,-3.2712758,South West
11253,Polwarth,55.931354,-3.2279834,South West
11330,Belhaven,56.004177,-2.518988,Outside Edinburgh
11375,Pinkie House,55.943695,-3.0449,Outside Edinburgh
11387,St Ninian's,56.00005,-2.511141,Outside Edinburgh
11452,Moredun,55.9136071,-3.1420507,Liberton/Gilmerton
11466,Kirkgate,55.913,-3.1609,Liberton/Gilmerton
11604,Marchmont,55.9357079,-3.1994664,South Central
11644,Bankton,55.953547,-2.951237,Outside Edinburgh
11656,Green Mantle,55.943894,-3.183804,South Central
11697,Charity Workhouse,55.946154,-3.191655,Old Town
11752,Prestonfield,55.9396173,-3.1630777,South Central
11864,Inverleith,55.9661275,-3.214736,Inverleith
11917,Ashburnham,55.98749,-3.385685,Almond
11992,Belhaven,55.993743,-2.54663,Outside Edinburgh
12005,Fountainhall,55.898259,-2.920729,Outside Edinburgh
12015,Gray's Mill,55.925,-3.255277,South West
12019,Pinkie House,55.941674,-3.041564,Outside Edinburgh
12039,Comely Bank,55.9586,-3.2246,Inverleith
12041,Rock Garden,55.9640301,-3.2055016,Inverleith
12044,The Tron,55.949965,-3.187833,Old Town
12068,Raeburn Place,55.9591,-3.2125,Inverleith
12069,Dreghorn,55.894086,-3.232499,Pentlands
12075,River Almond,55.9782353,-3.301899,Almond
12076,Granton Harbour,55.984299,-3.222737,Forth
12084,The Grange,55.9312143,-3.1922355,South Central
12085,Grange Loan,55.9319,-3.1846,South Central
12089,Alva Street,55.9503,-3.2106,Outside Edinburgh
12096,Whitehouse Loan,55.936,-3.2018,South Central
12097,Queensferry Street,55.952,-3.2129,Outside Edinburgh
12099,North Berwick Law,56.045887,-2.715923,Outside Edinburgh
12101,Eton Terrace,55.9544,-3.2134,Inverleith
12107,Causewayside,55.9379,-3.1811,South Central
12121,Old Pentland,55.884448,-3.180715,Outside Edinburgh
12123,Hillend,55.883005,-3.208168,Outside Edinburgh
12129,Penicuik,55.8274348,-3.2212058,Outside Edinburgh
12137,Leith Docks,55.975912,-3.171322,Leith
12189,Embra,55.949428,-3.192704,Old Town
12200,Edinburgh Road,55.9452,-3.0727,Outside Edinburgh
12202,Hunter's Tryst,55.9022196,-3.2209447,Pentlands
12239,The Hebrides,55.9508683,-3.1907539,New Town
12251,Kingsburgh House,55.9457951,-3.2413268,Western Edinburgh
12265,Bonaly Tower,55.8971,-3.25871,Pentlands
12271,Glencorse Reservoir,55.8632911,-3.2541424,Outside Edinburgh
12274,Synod Hall,55.947651,-3.204048,Outside Edinburgh
12280,Blackford Hill,55.9230563,-3.1949734,South Central
12284,Dalkeith Road,55.9339,-3.1669,South Central
12298,Carfrae,55.918054,-2.67686,Outside Edinburgh
12352,Randolph Crescent,55.9523,-3.2118,New Town
12359,Murrayfield,55.9458235,-3.2474685,Western Edinburgh
12360,Albany Street,55.9577,-3.1889,New Town
12361,Pitt Street,55.9734,-3.1855,Leith
12362,India Place,55.9566,-3.2089,Inverleith
12364,Hermiston,55.9181217,-3.3189497,Pentlands
12365,Queensferry Road,55.9619,-3.2836,Almond
12366,Montgomery Street,55.9594,-3.1774,Leith
12437,Glencorse,55.8554146,-3.1912281,Outside Edinburgh
12442,The Vennel,55.946192,-3.197005,Outside Edinburgh
12444,Swanston Cottage,55.89504,-3.221463,Pentlands
12473,Broad Law,55.776693,-3.042578,Outside Edinburgh
12494,North Bridge Street,55.901957,-3.643336,Outside Edinburgh
12500,Blinkbonny,55.8967238,-3.3009555,Pentlands
12502,Kirk Brae,55.9165,-3.1636,Liberton/Gilmerton
12506,Damhead,55.8771273,-3.1946047,Outside Edinburgh
12515,Black Bull Inn,55.947356,-3.197521,Old Town
12527,Black Bull Hotel,55.955818,-2.775919,Outside Edinburgh
12722,Roslin Castle,55.852585,-3.160021,Outside Edinburgh
12724,Canongate Churchyard,55.951713,-3.179895,Canongate
12740,Grange,55.991417,-3.604196,Outside Edinburgh
12752,Niddrie Castle,55.9538653,-3.4506925,Outside Edinburgh
12754,Barnbougle Castle,55.99246,-3.33424,Almond
12757,Hawes Inn,55.990346,-3.385002,Almond
12760,Winchburgh,55.9594409,-3.4588161,Outside Edinburgh
12773,Kirknewton,55.8893833,-3.4216614,Outside Edinburgh
13078,The Black Bull Inn,55.947356,-3.197521,Old Town
13083,Bankhead,55.9234549,-3.3105367,Pentlands
13109,Bridge Inn,55.923193,-3.378828,Pentlands
13144,Burgh Muir,55.935023,-3.218111,South Central
13154,High Riggs,55.9454,-3.2023,Outside Edinburgh
13180,Teviotdale House,55.9324305,-3.1819777,South Central
13202,Dowie's Tavern,55.948661,-3.192597,Old Town
13313,Tailor's Hall,55.94813,-3.189955,Old Town
13347,Redcliff,55.957401,-2.634303,Outside Edinburgh
13354,Abbey Inn,55.870554,-3.067961,Outside Edinburgh
13355,The Salisbury,55.9378284,-3.1769888,South Central
13442,Melville's Monument,55.9542388,-3.1931767,New Town
13443,Queen's Gardens,55.9595,-3.2473,Inverleith
13445,Dalkeith House,55.8993743,-3.0679,Outside Edinburgh
13446,Melville Castle,55.89108,-3.109219,Outside Edinburgh
13447,Dalmeny House,55.987934,-3.3351956,Almond
13472,Hailes,55.966066,-2.690418,Outside Edinburgh
13479,Newbigging,55.9407,-3.0481,Outside Edinburgh
13483,King's Stables,55.946965,-3.200712,Old Town
13487,Grey Horse,55.9332168,-3.1662616,South Central
13510,Cannongate,55.9528675,-3.1753186,Canongate
13515,Elphinstone Tower,55.916961,-2.988629,Outside Edinburgh
13517,St Mary's Church,55.948322,-3.199745,Old Town
13518,Kirkgate,55.9129,-3.1614,Liberton/Gilmerton
13525,Canongate Kirk,55.951711,-3.1793482,Canongate
13527,Roxburgh Street,55.9476,-3.1833,South Central
13530,Magdalen Chapel,55.947934,-3.192511,Old Town
13531,Bess Wynd,55.949479,-3.191662,Old Town
13532,St Margaret's Well,55.950912,-3.1684417,Craigentinny/Duddingston
13536,Coatfield Lane,55.9727,-3.1694,Leith
13539,Roseburn House,55.9432078,-3.2383731,Western Edinburgh
13541,East Kirk,55.895454,-3.068821,Outside Edinburgh
13542,Couper Street,55.976749,-3.177757,Leith
13547,St Andrew's Church,55.97063,-3.169271,Leith
13548,Fountainhall,55.898668,-2.920019,Outside Edinburgh
13549,Bristo Port,55.946431,-3.190927,Old Town
13550,Hunter's Close,55.9476,-3.1945,Old Town
13552,St John's Church,55.901025,-3.638419,Outside Edinburgh
13555,Governor's House,55.9531365,-3.1852817,Outside Edinburgh
13556,Bore Stane,55.8241723,-3.3689699,Pentlands
13561,St Margaret's Chapel,55.9487175,-3.2001091,Old Town
13562,Ratho,55.923548,-3.377625,Pentlands
13574,St Cuthbert's Church,55.949587,-3.205453,Outside Edinburgh
13578,Greenbank,55.9158297,-3.218674,South Central
13579,Brown's Court,55.951831,-3.178297,Canongate
13581,Castle Road,55.958178,-3.455885,Outside Edinburgh
13582,Boswell's Court,55.948784,-3.195644,Old Town
13584,Ramsay Garden,55.9493,-3.1964,Old Town
13588,Trinity House,55.9722797,-3.1713852,Leith
13597,Gladstone's Land,55.949477,-3.193759,Old Town
13598,Comiston,55.9209851,-3.2140782,South Central
13600,South St David Street,55.953,-3.1936,New Town
13601,Bank Street,55.9498,-3.1929,Old Town
13608,St John's Close,55.950938,-3.181425,Canongate
13610,Fisher's Close,55.949183,-3.193478,Old Town
13611,Roman Eagle Hall,55.94906,-3.19317,Old Town
13614,Robert Gourlay's House,55.949196,-3.193094,Old Town
13615,Borthwick Castle,55.82644,-3.007737,Outside Edinburgh
13628,Fettes Row,55.9593,-3.2002,Inverleith
13635,Blackcastle,55.820626,-2.943202,Outside Edinburgh
13647,Advocate's Close,55.949931,-3.191355,Old Town
13649,Roxburgh's Close,55.949843,-3.191192,Old Town
13656,Old Stamp Office Close,55.950134,-3.188959,Old Town
13662,Weigh House,55.949093,-3.194372,Old Town
13669,Barringer's Close,55.950523,-3.185928,Old Town
13673,St Mary's Chapel,55.945991,-3.19924,Old Town
13674,Dickson's Close,55.949259,-3.18653,Old Town
13679,Cardinal Beaton's House,55.94909,-3.185404,Old Town
13681,Todrick's Wynd,55.950252,-3.186064,Old Town
13690,Tweeddale House,55.950015,-3.184584,Old Town
13693,World's End Close,55.950357,-3.184482,Old Town
13695,Morocco Land,55.950848,-3.183376,Old Town
13696,Belton,55.984612,-2.578556,Outside Edinburgh
13697,New Street,55.9519,-3.1827,Canongate
13698,Kinloch's Close,55.950331,-3.187204,Old Town
13699,Playhouse Close,55.950843,-3.181999,Canongate
13704,St John's Hill,55.9488,-3.1816,Old Town
13705,Shoemakers' Land,55.951191,-3.181257,Canongate
13709,Bakehouse Close,55.95112,-3.179381,Canongate
13710,Milton House,55.951635,-3.177202,Canongate
13712,St Margaret's Convent,55.934604,-3.200441,South Central
13714,Reid's Close,55.9514,-3.1761,Canongate
13715,Nisbet of Dirleton's House,55.951975,-3.176892,Canongate
13717,Gosford House,55.97922,-2.88948,Outside Edinburgh
13718,Panmure House,55.952243,-3.178438,Canongate
13720,Golfer's Land,55.95223,-3.176948,Canongate
13724,St Thomas's Hospital,55.952804,-3.175188,Canongate
13728,St Leonard's Lane,55.9431,-3.1783,South Central
13732,Robertson's Close,55.9485,-3.186,Old Town
13737,Collegiate Church of St Mary in the Fields,55.947276,-3.187591,Old Town
13738,The Wynd,55.903362,-2.745442,Outside Edinburgh
13753,Weir's Close,55.950823,-3.182158,Canongate
13755,Wrychtishousis,55.939541,-3.206405,South Central
13756,Upper Bow,55.9489,-3.1941,Old Town
13762,South College Street,55.947,-3.187,Old Town
13764,Chapel Street,55.9443,-3.1858,South Central
13769,St Ninian's Chapel,55.975719,-3.610405,Outside Edinburgh
13770,St Ninian's Row,55.954,-3.1875,New Town
13774,Sheriff Brae,55.9747,-3.1742,Leith
13775,St Giles' Street,55.9499,-3.1921,Old Town
13778,Coalhill,55.9749,-3.1731,Leith
13780,Bernard Street,55.9758,-3.1679,Leith
13781,Tolbooth Wynd,55.9743,-3.1708,Leith
13783,Constitution Street,55.9729,-3.1685,Leith
13790,St Stephen's Church,55.9587,-3.203526,Inverleith
13791,Old Broughton,55.9581,-3.1919,New Town
13792,Bell's Mills,55.950204,-3.222239,Inverleith
13794,Picardy Place,55.9569412,-3.1875252,New Town
13796,Edynburgh,55.949428,-3.192704,Old Town
13804,Cousland,55.900971,-3.009125,Outside Edinburgh
13819,St Anthony's Well,55.9505684,-3.1636997,Craigentinny/Duddingston
13822,Grange House,55.977872,-3.202919,Forth
13838,General Register House,55.953707,-3.189293,New Town
13843,Canongate Kilwinning Lodge,55.950722,-3.181482,Canongate
13874,Physicians' Hall,55.953484,-3.195628,New Town
13875,Commercial Bank of Scotland,55.956091,-3.186259,New Town
13876,Giles Street,55.9734,-3.1722,Leith
13877,St Cecilia's Hall,55.948882,-3.186487,Old Town
13901,Drem,56.005296,-2.786212,Outside Edinburgh
13926,Seton House,55.964993,-2.934857,Outside Edinburgh
13928,Caroline Park,55.9814088,-3.2407715,Forth
13943,Tantallon Castle,56.056393,-2.650491,Outside Edinburgh
14122,White Hart Inn,55.9474941,-3.1967558,Old Town
14123,Fairmilehead,55.9026375,-3.2069106,Pentlands
14128,King's Stables,55.947146,-3.200557,Old Town
14134,Holly Lodge,55.977674,-3.202945,Forth
14135,Chambers Street,55.9474,-3.1899,Old Town
14136,Edinbrughe,55.949428,-3.192704,Old Town
14158,Edinbrugh,55.949428,-3.192704,Old Town
14248,Waughton,56.010896,-2.707256,Outside Edinburgh
14251,Edinburghe,55.949428,-3.192704,Old Town
14256,Gogar,55.938563,-3.336052,Almond
14339,Gaiety Theatre,55.948262,-3.187461,Old Town
14436,Gordon Bank,55.87955,-3.112327,Outside Edinburgh
14451,Western Bank,55.953407,-3.194345,New Town
14469,Douglas Crescent,55.949515,-3.221929,Inverleith
14470,Walker Street,55.9496,-3.2137,Outside Edinburgh
14473,Bath Street,55.9538,-3.1124,Portobello/Craigmillar
14553,Burns Street,55.9686,-3.1649,Leith
14583,Melville Castle,55.889252,-3.109614,Outside Edinburgh
14597,County Hotel,55.8950603,-3.0682938,Outside Edinburgh
14871,Edinburgh,55.949428,-3.192704,Old Town
14872,Martyrs' Monument,55.9475111,-3.1927863,Old Town
14873,Queen's Drive,55.9515,-3.1664,Craigentinny/Duddingston
14932,Darnaway Street,55.9546,-3.2067,New Town
14933,Lauriston Place,55.9449,-3.1975,Outside Edinburgh
14934,Engineering Works,55.933092,-3.461683,Outside Edinburgh
15012,Water Street,55.9748,-3.1698,Leith
15043,Dundas Street,55.9576,-3.1995,New Town
15045,Royal Crescent,55.9597,-3.1969,Inverleith
15046,Duncan Street,55.9352,-3.1776,South Central
15076,Gloucester Place,55.9566,-3.2069,New Town
15077,City Bank,55.95537,-2.778585,Outside Edinburgh
15182,Bothwell Street,55.9602,-3.1702,Leith
15295,Grosvenor Street,55.9469,-3.2174,Outside Edinburgh
15400,Athelstaneford,55.99114,-2.705292,Outside Edinburgh
15456,Falcon Court,55.9286,-3.2073,South Central
15468,Somerset Place,55.969,-3.1636,Leith
15580,Blackshiels,55.838141,-2.900897,Outside Edinburgh
15583,Newhailes,55.944661,-3.081785,Portobello/Craigmillar
15596,Dreghorn Castle,55.900021,-3.244554,Pentlands
15597,Niddry Castle,55.955091,-3.440249,Outside Edinburgh
15634,Bridgend,55.926506,-3.16983,South Central
15933,University Club,55.95096,-3.204791,New Town
16027,Old Playhouse Close,55.950862,-3.181887,Canongate
16089,Knowes,55.989616,-2.619474,Outside Edinburgh
16118,Balmoral Hotel,55.952653,-3.189613,New Town
16153,Lochend Loch,55.961353,-3.1616437,Craigentinny/Duddingston
16154,Pilrig Street,55.9684,-3.1838,Leith
16162,North Charlotte Street,55.953,-3.2073,New Town
16175,Fisher's Tryst,55.848978,-3.200659,Outside Edinburgh
16195,Little Vantage,55.852843,-3.431512,Outside Edinburgh
16197,Craiglockhart,55.919077,-3.2453571,South West
16264,The Office,55.962561,-3.1712001,Leith
16265,Calder House,55.889602,-3.4847707,Outside Edinburgh
16280,Young Street,55.9529,-3.2055,New Town
16282,Broughton Place Church,55.959144,-3.187345,Outside Edinburgh
16294,Gogar,55.938353,-3.33795,Almond
16323,Rutland Street,55.9495,-3.2081,Outside Edinburgh
16328,Minto House,55.947794,-3.189368,Old Town
16332,Ben Doran,55.933468,-3.1734884,South Central
16334,Black Wood,55.901948,-2.68416,Outside Edinburgh
16409,The Raeburn,55.957839,-3.212814,Inverleith
16538,Magdalen Asylum,55.938914,-3.22715,South West
16837,Fountainhall,55.898213,-2.920856,Outside Edinburgh
16919,Linlithgow,55.975112,-3.636021,Outside Edinburgh
16930,Quality Street,55.9643,-3.2743,Almond
17130,Drem,56.007433,-2.780738,Outside Edinburgh
17131,Longniddry,55.975281,-2.892482,Outside Edinburgh
17180,Morningside Road,55.9252,-3.2095,South Central
17265,Bogside,55.874433,-3.793225,Outside Edinburgh
17292,India Street,55.9559,-3.2059,New Town
17302,The Montague,55.9421135,-3.1791779,South Central
17386,Stanhope Place,55.945,-3.2267,Outside Edinburgh
17395,Seton House,55.965208,-2.934959,Outside Edinburgh
17411,Garvald,55.930686,-2.653777,Outside Edinburgh
17423,Beanston,55.97774,-2.722868,Outside Edinburgh
17424,Trabroun,55.959044,-2.857174,Outside Edinburgh
17444,Newhailes,55.940733,-3.07993,Outside Edinburgh
17448,Newbigging,55.9393,-3.0478,Outside Edinburgh
17456,Castle Steads,55.914251,-3.058459,Outside Edinburgh
17471,Brunstane,55.940965,-3.091336,Portobello/Craigmillar
17544,Hatton House,55.903922,-3.395244,Pentlands
17686,Royal High School,55.963909,-3.2847,Almond
17694,Fountain Court,55.9529277,-3.2049305,New Town
17697,Bread Street,55.9458,-3.2038,Outside Edinburgh
17716,Cambridge Street,55.9478,-3.205,Outside Edinburgh
17731,Queen Margaret College,55.969425,-3.167392,Leith
17770,Dunbar Street,55.9441,-3.2049,Outside Edinburgh
17771,Black Cat,55.9515814,-3.2036294,New Town
17877,Millerhill,55.9130131,-3.0851504,Outside Edinburgh
17878,Joppa,55.9484448,-3.0895401,Portobello/Craigmillar
17882,Mitchell Street,55.9741,-3.1659,Leith
17885,India Place,55.9572,-3.2074,Inverleith
17886,Broughton Street,55.9566,-3.1876,New Town
17900,Doune Terrace,55.9562,-3.2086,Inverleith
17917,Green Street,55.9616,-3.1885,Leith
17921,Hallyards,55.9479337,-3.3993461,Almond
17937,Meuse Lane,55.9531,-3.1926,New Town
17938,Ramsay Garden,55.949251,-3.196619,Old Town
17949,Fountainhall,55.899093,-2.918574,Outside Edinburgh
17957,Cat Nick,55.9461471,-3.1742836,Craigentinny/Duddingston
17959,Gosford House,55.9986,-2.869562,Outside Edinburgh
17967,Woodhall,55.948267,-2.50756,Outside Edinburgh
17972,Picardy Place,55.9569,-3.1868,New Town
17976,Dean Street,55.9581,-3.2122,Inverleith
17987,The Hopes,55.863111,-2.688079,Outside Edinburgh
18000,Merchant Street,55.9478,-3.1914,Old Town
18005,Roxburgh Place,55.9473,-3.1842,South Central
18016,St Germains,55.962048,-2.920257,Outside Edinburgh
18017,Dunglass House,55.945703,-2.381486,Outside Edinburgh
18052,Bellevue Hotel,55.998554,-2.509935,Outside Edinburgh
18144,Merchiston Castle School,55.909537,-3.250746,Pentlands
18165,Maple Leaf,55.9650706,-3.1794356,Leith
18336,Mortonhall,55.9001013,-3.1686809,Liberton/Gilmerton
18358,Bonaly,55.9004232,-3.2590209,Pentlands
18361,Coates Crescent,55.9487,-3.2124,Outside Edinburgh
18374,Ainslie Place,55.953224,-3.21029,New Town
18377,Edinburgh Academy,55.960784,-3.204455,Inverleith
18389,Carlton Terrace,55.9561,-3.1732,Outside Edinburgh
18390,King's Theatre,55.9420139,-3.2032204,Outside Edinburgh
18436,New Theatre Royal,55.956106,-3.187445,New Town
18477,Currie,55.8952992,-3.3174933,Pentlands
18494,Royal College of Physicians of Edinburgh,55.9550344,-3.1965114,New Town
18503,Edinburgh Academy,55.960148,-3.205156,Inverleith
18512,Nelson Street,55.9574,-3.1962,New Town
18560,Morningside Road,55.9294,-3.2098,South Central
18624,Church of the Sacred Heart,55.945133,-3.20152,Outside Edinburgh
18625,The Tennis Court,55.9425967,-3.1477799,Craigentinny/Duddingston
18784,Cross Keys Hotel,55.89549,-3.067719,Outside Edinburgh
18789,Bridge Road,55.9073,-3.2579,Pentlands
18790,Gordon Street,55.9682,-3.1703,Leith
18793,Newington House,55.936364,-3.172529,South Central
18816,South Edinburgh,55.9450696,-3.1863598,South Central
18928,The Gunner,55.9722589,-3.2532136,Almond
18959,White Hill,55.8919644,-3.256532,Pentlands
19042,Whinny Hill,55.9509656,-3.1565911,Craigentinny/Duddingston
19049,Mission Hall,55.95085,-3.18549,Old Town
19079,Portobello Road,55.954928,-3.147737,Craigentinny/Duddingston
19080,Edinburgh Road,55.9444,-3.0691,Outside Edinburgh
19087,Glencairn Crescent,55.95093,-3.218787,Outside Edinburgh
19108,House O' Muir,55.850895,-3.229454,Outside Edinburgh
19116,School House,55.895338,-3.307924,Pentlands
19132,Glebe Road,55.9422,-3.2829,Western Edinburgh
19208,The Black Bull,55.9542346,-3.18738,New Town
19258,Causewayend,55.834437,-3.458522,Outside Edinburgh
19596,Doon Hill,55.971622,-2.508827,Outside Edinburgh
19598,Belhaven Bay,56.005766,-2.589136,Outside Edinburgh
19636,Newbyth,56.011396,-2.664057,Outside Edinburgh
19640,East Mains,55.929389,-2.824894,Outside Edinburgh
19660,Mussleburgh,55.942949,-3.061676,Outside Edinburgh
19662,Broomhouse,55.9303378,-3.2860661,Western Edinburgh
19857,Imperial House,55.978852,-3.167292,Leith
19938,Dalhousie Castle,55.861751,-3.081029,Outside Edinburgh
19939,Newbattle Abbey,55.881464,-3.070819,Outside Edinburgh
19947,Melville Castle,55.889281,-3.109471,Outside Edinburgh
19949,Green Castle,55.882528,-2.670071,Outside Edinburgh
20097,Spring Gardens,55.955292,-3.166374,Craigentinny/Duddingston
20148,Camera Obscura,55.9489631,-3.195567,Old Town
20177,Melville Castle,55.895774,-3.097727,Outside Edinburgh
20221,Rosedale House,55.844011,-3.140984,Outside Edinburgh
20280,Hill Station,55.9224536,-3.2108475,South Central
20366,Dining Hall,55.928262,-3.200392,South Central
20391,Park Gardens,55.9372,-3.0211,Outside Edinburgh
20524,United Free Church,55.975653,-3.188989,Forth
20536,The Circle,55.9147,-3.1102,Outside Edinburgh
20549,Henderson Row,55.9602,-3.2037,Inverleith
20558,Lennox Street,55.9558,-3.214,Inverleith
20597,The Tun,55.950877,-3.177484,Canongate
20608,Peacock Inn,55.9805956,-3.1934566,Forth
20612,Trades Maiden Hospital,55.947348,-3.189034,Old Town
20653,Old Manse,55.934449,-3.50643,Outside Edinburgh
20733,Quarry Bank,55.9157,-3.2948,Pentlands
20756,The Manor House,55.935779,-3.044847,Outside Edinburgh
20775,Queensferry Road,55.962,-3.2828,Almond
20794,Millburn Tower,55.931191,-3.328115,Almond
20856,Fulford,55.867963,-3.21454,Outside Edinburgh
20868,Castle Park,55.862271,-3.086252,Outside Edinburgh
21098,Sandilands,55.888978,-3.483689,Outside Edinburgh
21149,Craigcrook Castle,55.9548805,-3.2658189,Inverleith
21279,Castle Park,55.9407951,-3.2093321,South Central
21282,George Iv Bridge,55.9479,-3.1918,Old Town
21283,Teviot Place,55.9456,-3.1901,Old Town
21284,Eskbank,55.8892446,-3.0802664,Outside Edinburgh
21285,Levenhall,55.9457745,-3.025594,Outside Edinburgh
21330,Black Loch,55.949628,-2.534207,Outside Edinburgh
21332,Calder Bank,55.893399,-3.477733,Outside Edinburgh
21404,Clarendon Crescent,55.954711,-3.21535,Inverleith
21435,Belgrave Place,55.9543,-3.2197,Inverleith
21491,Woodburn,55.894195,-3.058553,Outside Edinburgh
21504,Stafford Street,55.9498,-3.2114,Outside Edinburgh
21514,Dreghorn,55.896012,-3.237565,Pentlands
21517,Hunter's Tryst,55.902261,-3.220874,Pentlands
21570,Court Street,55.955612,-2.778702,Outside Edinburgh
21581,Westfield,55.975806,-3.434625,Almond
21583,Chambers Street,55.9478,-3.188,Old Town
21892,Belton,55.975702,-2.5624,Outside Edinburgh
21893,Newbyth,56.015179,-2.664026,Outside Edinburgh
21896,Gosford House,55.998715,-2.874776,Outside Edinburgh
21897,Biel,55.9743,-2.606154,Outside Edinburgh
21935,St John's Church,55.957309,-2.778816,Outside Edinburgh
21966,Millhill,55.9455,-3.0441,Outside Edinburgh
22159,Clermiston,55.9537553,-3.2976114,Western Edinburgh
22259,Seacliff,56.0498,-2.624003,Outside Edinburgh
22261,Congalton,56.010714,-2.729209,Outside Edinburgh
22268,Port Seton,55.967926,-2.947296,Outside Edinburgh
22272,Home Farm,55.96016,-3.319737,Almond
22273,Canty Bay,56.057408,-2.665667,Outside Edinburgh
22295,Wallyford,55.941969,-3.007165,Outside Edinburgh
22306,Bankton House,55.952153,-2.970933,Outside Edinburgh
22328,Braidwood,55.823139,-3.289952,Outside Edinburgh
22337,Abbot's House,55.973017,-3.163847,Leith
22378,Logan Burn,55.838618,-3.315679,Outside Edinburgh
22480,Inverleith Terrace,55.96307,-3.207778,Inverleith
22929,Hamilton Place,55.9589,-3.2076,Inverleith
23172,Magdalene Asylum,55.951644,-3.180902,Canongate
23181,Leith Fort,55.977431,-3.184412,Leith
23199,Windsor Place,55.9504,-3.1114,Portobello/Craigmillar
23245,Inverleith Row,55.9628,-3.1998,Inverleith
23261,Rowan Cottage,55.986696,-2.745891,Outside Edinburgh
23313,Malt Shovel,55.9506712,-3.1905806,Old Town
